,altitude_km,T,P,rho,CO2,O,CO,O2
58,58,180.0,3.9924999999999995e-05,0.00011458187870387298,0.92935,8.687999999999999e-06,0.005335,0.002486
59,59,180.0,3.3260000000000003e-05,9.53464030619838e-05,0.92545,1.189e-05,0.0062675000000000005,0.002927
60,60,180.0,2.7709999999999997e-05,7.932707491167508e-05,0.92075,1.6215e-05,0.007346999999999999,0.0034365
61,61,180.0,2.3085e-05,6.598114296776522e-05,0.9153,2.194e-05,0.0085945,0.004023
62,62,180.0,1.9235e-05,5.4873092639991464e-05,0.9089,2.9199999999999998e-05,0.010028,0.0046960000000000005
63,63,180.0,1.603e-05,4.562768186417823e-05,0.9014,3.7795e-05,0.01168,0.0054655
64,64,180.0,1.336e-05,3.792782662646674e-05,0.8926499999999999,4.703e-05,0.013565,0.006344
65,65,180.0,1.113e-05,3.1499404556571244e-05,0.88245,5.575e-05,0.015725,0.007344
66,66,180.0,9.2765e-06,2.6159186806661453e-05,0.87065,6.3025e-05,0.018175,0.008479500000000001
67,67,180.0,7.7315e-06,2.171037816006335e-05,0.85695,7.059e-05,0.020975,0.009767499999999998
68,68,180.0,6.444e-06,1.800739118133269e-05,0.84135,9.004e-05,0.02416,0.011215
69,69,180.0,5.3715e-06,1.4925835347987331e-05,0.82345,0.00016534999999999998,0.027790000000000002,0.012835
70,70,180.0,4.4775e-06,1.2360624641267742e-05,0.80325,0.00041845,0.031885,0.014565
71,71,180.0,3.7329999999999997e-06,1.0226792019672303e-05,0.7806,0.0010632,0.036445,0.01629
72,72,180.0,3.112e-06,8.449086654371473e-06,0.75545,0.0023474999999999998,0.041445,0.01786
73,73,180.0,2.595e-06,6.971727291315853e-06,0.7279,0.004501,0.04688,0.01916
74,74,180.0,2.1635e-06,5.741819590383023e-06,0.6979,0.007712999999999999,0.052724999999999994,0.020095000000000002
75,75,180.0,1.804e-06,4.72138522973298e-06,0.6658,0.012119999999999999,0.058984999999999996,0.0206
76,76,180.0,1.5045000000000002e-06,3.876121287386738e-06,0.63175,0.017805,0.06563,0.020665
77,77,180.0,1.2545e-06,3.1760262976772784e-06,0.596,0.024815,0.072635,0.020290000000000002
78,78,180.0,1.04645e-06,2.599365241627242e-06,0.55915,0.03313,0.07997,0.019514999999999998
79,79,180.0,8.7265e-07,2.1236932435249786e-06,0.52145,0.042719999999999994,0.08758,0.018404999999999998
80,80,180.0,7.279e-07,1.7334644814636625e-06,0.4835,0.053495,0.09536,0.01703
81,81,180.0,6.072000000000001e-07,1.4137812845802262e-06,0.44584999999999997,0.06534,0.10314999999999999,0.015465
82,82,180.0,5.0655e-07,1.152532243805629e-06,0.40905,0.078085,0.11085,0.01381
83,83,180.0,4.2265e-07,9.395283675460398e-07,0.37355,0.09154999999999999,0.1182,0.012145
84,84,180.0,3.5265e-07,7.660883654077461e-07,0.33995,0.10555,0.125,0.010545
85,85,180.0,2.9425e-07,6.249725914788977e-07,0.3084,0.11995,0.13115,0.0090735
86,86,180.0,2.4555e-07,5.102811612541096e-07,0.2792,0.1347,0.13655,0.007769
87,87,180.0,2.0495e-07,4.1708149445379954e-07,0.25239999999999996,0.1497,0.14125,0.0066495
88,88,180.0,1.7105e-07,3.4116942728463374e-07,0.228,0.16515000000000002,0.1452,0.005712
89,89,180.0,1.4275e-07,2.792967297463449e-07,0.20595,0.18109999999999998,0.14845,0.00494
90,90,180.0,1.192e-07,2.2892931419560047e-07,0.18595,0.19765,0.1512,0.004312
91,91,180.0,9.952000000000001e-08,1.8770807871060862e-07,0.1679,0.21515,0.1534,0.0038055
92,92,180.0,8.3105e-08,1.5400505127362145e-07,0.15165,0.23355,0.1553,0.0033994999999999997
93,93,180.0,6.9405e-08,1.2639471754470372e-07,0.13705,0.25315,0.15675,0.003075
94,94,180.0,5.7965e-08,1.0374038486087723e-07,0.12390000000000001,0.2741,0.15805,0.0028165
95,95,180.0,4.8420000000000006e-08,8.514936483040655e-08,0.11205000000000001,0.2966,0.15910000000000002,0.0026115
96,96,180.0,4.045e-08,6.987731283243793e-08,0.10136,0.32065,0.16,0.00245
97,97,180.0,3.3795000000000006e-08,5.731893233100794e-08,0.091725,0.34665,0.16075,0.002323
98,98,180.0,2.824e-08,4.699613648731724e-08,0.08304,0.37460000000000004,0.16144999999999998,0.0022245
99,99,180.0,2.36e-08,3.850243519632213e-08,0.07521,0.40475,0.16199999999999998,0.0021485000000000002
